id,publication_date,period_date,timestamp,location_id,cost,revenue,profit
266,2022-04-13 00:00:00.000,W,13,2022-04-27 00:00:00.000,4753.106,712.3112,-5932.1085
267,2022-04-13 00:00:00.000,W,27,2022-04-27 00:00:00.000,8105.1476,2169.6639,458.1211
268,2022-04-13 00:00:00.000,M,3,2022-05-13 00:00:00.000,542.9666,18938.2327,-20738.0596
269,2022-04-13 00:00:00.000,M,13,2022-05-13 00:00:00.000,28938.2867,27266.6008,-35199.6858
270,2022-04-13 00:00:00.000,M,27,2022-05-13 00:00:00.000,29955.5709,3157.9642,-26492.7508
271,2022-04-14 00:00:00.000,D,3,2022-04-15 00:00:00.000,977.5177,486.8646,-285.7674
272,2022-04-14 00:00:00.000,D,13,2022-04-15 00:00:00.000,361.8787,189.3814,397.5796
273,2022-04-14 00:00:00.000,D,27,2022-04-15 00:00:00.000,87.8454,543.4353,564.0463
274,2022-04-14 00:00:00.000,D,3,2022-04-16 00:00:00.000,339.4649,12.7411,641.6847
275,2022-04-14 00:00:00.000,D,13,2022-04-16 00:00:00.000,314.7291,990.3687,-210.4454
276,2022-04-14 00:00:00.000,D,27,2022-04-16 00:00:00.000,545.7088,1115.4917,-418.1551
277,2022-04-14 00:00:00.000,D,3,2022-04-17 00:00:00.000,301.2373,981.5342,-507.6291
278,2022-04-14 00:00:00.000,D,13,2022-04-17 00:00:00.000,1165.1862,397.831,927.2246
279,2022-04-14 00:00:00.000,D,27,2022-04-17 00:00:00.000,271.5232,197.831,82.4498
280,2022-04-14 00:00:00.000,D,3,2022-04-18 00:00:00.000,633.3682,738.737,-60.6731
281,2022-04-14 00:00:00.000,D,13,2022-04-18 00:00:00.000,28.4154,455.0471,-51.352
282,2022-04-14 00:00:00.000,D,27,2022-04-18 00:00:00.000,935.0172,429.8218,-313.9179
283,2022-04-14 00:00:00.000,D,3,2022-04-19 00:00:00.000,1203.6537,457.5729,-242.2286
284,2022-04-14 00:00:00.000,D,13,2022-04-19 00:00:00.000,79.1171,1230.2331,-595.2178
285,2022-04-14 00:00:00.000,D,27,2022-04-19 00:00:00.000,347.0529,1117.3041,-587.0234
286,2022-04-14 00:00:00.000,D,3,2022-04-20 00:00:00.000,1105.764,913.9061,-408.4415
287,2022-04-14 00:00:00.000,D,13,2022-04-20 00:00:00.000,245.785,1280.6224,441.2188
288,2022-04-14 00:00:00.000,D,27,2022-04-20 00:00:00.000,387.6644,1315.4291,-534.1946
289,2022-04-14 00:00:00.000,D,3,2022-04-21 00:00:00.000,886.5978,996.4551,-304.2027
290,2022-04-14 00:00:00.000,D,13,2022-04-21 00:00:00.000,1172.144,1008.0106,107.1835
291,2022-04-14 00:00:00.000,D,27,2022-04-21 00:00:00.000,1028.7824,63.3254,-244.1487
292,2022-04-14 00:00:00.000,W,3,2022-04-21 00:00:00.000,364.0615,3234.5908,-2618.8566
293,2022-04-14 00:00:00.000,W,13,2022-04-21 00:00:00.000,1912.9138,5694.2522,-3911.0592
294,2022-04-14 00:00:00.000,W,27,2022-04-21 00:00:00.000,4240.3991,6595.1083,-4602.5588
295,2022-04-14 00:00:00.000,W,3,2022-04-28 00:00:00.000,7568.6378,8037.9035,-6127.8656
296,2022-04-14 00:00:00.000,W,13,2022-04-28 00:00:00.000,4350.2362,1538.5952,-5718.7938
297,2022-04-14 00:00:00.000,W,27,2022-04-28 00:00:00.000,7188.6109,2278.5713,-111.2871
298,2022-04-14 00:00:00.000,M,3,2022-05-14 00:00:00.000,27502.3023,38151.7088,-14065.5693
299,2022-04-14 00:00:00.000,M,13,2022-05-14 00:00:00.000,5436.1232,14019.3725,-1210.3279
300,2022-04-14 00:00:00.000,M,27,2022-05-14 00:00:00.000,18961.8715,25095.1217,-34645.5354
301,2022-04-15 00:00:00.000,D,3,2022-04-16 00:00:00.000,855.0647,535.2424,-551.0652
302,2022-04-15 00:00:00.000,D,13,2022-04-16 00:00:00.000,1159.6802,759.9563,777.5186
303,2022-04-15 00:00:00.000,D,27,2022-04-16 00:00:00.000,624.20,230.3375,-62.8439
304,2022-04-15 00:00:00.000,D,3,2022-04-17 00:00:00.000,944.7155,456.7123,-256.7658
305,2022-04-15 00:00:00.000,D,13,2022-04-17 00:00:00.000,953.412,178.7786,-267.8559
306,2022-04-15 00:00:00.000,D,27,2022-04-17 00:00:00.000,1021.2154,145.8795,986.2089
307,2022-04-15 00:00:00.000,D,3,2022-04-18 00:00:00.000,1121.4297,645.4959,99.4127
308,2022-04-15 00:00:00.000,D,13,2022-04-18 00:00:00.000,157.5212,1175.0337,-459.8658
309,2022-04-15 00:00:00.000,D,27,2022-04-18 00:00:00.000,788.3323,284.2171,561.3132
310,2022-04-15 00:00:00.000,D,3,2022-04-19 00:00:00.000,577.1492,672.8554,-48.0559
311,2022-04-15 00:00:00.000,D,13,2022-04-19 00:00:00.000,581.5415,66.7088,-260.9396
312,2022-04-15 00:00:00.000,D,27,2022-04-19 00:00:00.000,119.1779,333.9597,103.7871
313,2022-04-15 00:00:00.000,D,3,2022-04-20 00:00:00.000,467.8651,1272.9197,76.5359
314,2022-04-15 00:00:00.000,D,13,2022-04-20 00:00:00.000,1030.5849,583.6661,-112.4373
315,2022-04-15 00:00:00.000,D,27,2022-04-20 00:00:00.000,1226.6973,768.6633,-614.4089
316,2022-04-15 00:00:00.000,D,3,2022-04-21 00:00:00.000,386.7533,543.4881,241.4618
317,2022-04-15 00:00:00.000,D,13,2022-04-21 00:00:00.000,165.434,901.6085,-255.7476
318,2022-04-15 00:00:00.000,D,27,2022-04-21 00:00:00.000,108.224,1308.4071,-349.8445
319,2022-04-15 00:00:00.000,D,3,2022-04-22 00:00:00.000,209.2086,50.5536,3.0737
320,2022-04-15 00:00:00.000,D,13,2022-04-22 00:00:00.000,242.0725,404.1291,-823.2574
321,2022-04-15 00:00:00.000,D,27,2022-04-22 00:00:00.000,865.6641,1046.0688,280.6399
322,2022-04-15 00:00:00.000,W,3,2022-04-22 00:00:00.000,3026.3371,5660.3238,-4685.0474
323,2022-04-15 00:00:00.000,W,13,2022-04-22 00:00:00.000,1730.4957,5599.3511,-5263.4287
324,2022-04-15 00:00:00.000,W,27,2022-04-22 00:00:00.000,4025.4894,484.7642,-5948.3861
325,2022-04-15 00:00:00.000,W,3,2022-04-29 00:00:00.000,7642.0082,1075.7577,-6814.4437
326,2022-04-15 00:00:00.000,W,13,2022-04-29 00:00:00.000,2084.5101,236.4151,-8923.7259
327,2022-04-15 00:00:00.000,W,27,2022-04-29 00:00:00.000,3946.9886,2836.087,-600.4979
328,2022-04-15 00:00:00.000,M,3,2022-05-15 00:00:00.000,26701.1008,24665.7605,-17398.0683
329,2022-04-15 00:00:00.000,M,13,2022-05-15 00:00:00.000,32040.2301,376.1335,-23139.8527
330,2022-04-15 00:00:00.000,M,27,2022-05-15 00:00:00.000,30928.9687,10836.7928,-29201.5801
331,2022-04-16 00:00:00.000,D,3,2022-04-17 00:00:00.000,554.848,121.8554,77.64
332,2022-04-16 00:00:00.000,D,13,2022-04-17 00:00:00.000,993.1597,353.8561,406.4603
333,2022-04-16 00:00:00.000,D,27,2022-04-17 00:00:00.000,738.331,1124.8561,110.4183
334,2022-04-16 00:00:00.000,D,3,2022-04-18 00:00:00.000,1179.5217,176.6555,-556.4168
335,2022-04-16 00:00:00.000,D,13,2022-04-18 00:00:00.000,331.4592,1175.2269,-751.9765
336,2022-04-16 00:00:00.000,D,27,2022-04-18 00:00:00.000,678.4461,890.1753,686.1047
337,2022-04-16 00:00:00.000,D,3,2022-04-19 00:00:00.000,677.5091,55.0404,558.0215
338,2022-04-16 00:00:00.000,D,13,2022-04-19 00:00:00.000,1095.4108,509.3876,690.5722
339,2022-04-16 00:00:00.000,D,27,2022-04-19 00:00:00.000,1118.8779,1145.1983,-153.2367
340,2022-04-16 00:00:00.000,D,3,2022-04-20 00:00:00.000,70.9948,38.6212,183.2669
341,2022-04-16 00:00:00.000,D,13,2022-04-20 00:00:00.000,843.083,820.254,107.9676
342,2022-04-16 00:00:00.000,D,27,2022-04-20 00:00:00.000,117.8225,642.4098,-776.1956
343,2022-04-16 00:00:00.000,D,3,2022-04-21 00:00:00.000,921.2905,16.8111,-333.7648
344,2022-04-16 00:00:00.000,D,13,2022-04-21 00:00:00.000,537.1482,23.8544,257.6805
345,2022-04-16 00:00:00.000,D,27,2022-04-21 00:00:00.000,525.3452,71.7999,-311.7455
346,2022-04-16 00:00:00.000,D,3,2022-04-22 00:00:00.000,83.2542,674.1598,-110.6368
347,2022-04-16 00:00:00.000,D,13,2022-04-22 00:00:00.000,1208.9709,267.1022,-436.7834
348,2022-04-16 00:00:00.000,D,27,2022-04-22 00:00:00.000,864.9558,410.3954,-834.7782
349,2022-04-16 00:00:00.000,D,3,2022-04-23 00:00:00.000,219.0183,652.7987,-220.5904
350,2022-04-16 00:00:00.000,D,13,2022-04-23 00:00:00.000,925.4779,58.232,-214.4877
351,2022-04-16 00:00:00.000,D,27,2022-04-23 00:00:00.000,441.6084,87.2439,-590.8664
352,2022-04-16 00:00:00.000,W,3,2022-04-23 00:00:00.000,491.146,7974.3596,-4683.3818
353,2022-04-16 00:00:00.000,W,13,2022-04-23 00:00:00.000,91.2304,2808.5719,-6132.984
354,2022-04-16 00:00:00.000,W,27,2022-04-23 00:00:00.000,4585.8772,3557.1824,-2319.5277
355,2022-04-16 00:00:00.000,W,3,2022-04-30 00:00:00.000,860.9745,5754.3992,501.7135
356,2022-04-16 00:00:00.000,W,13,2022-04-30 00:00:00.000,2953.3602,3092.6152,-5698.6751
357,2022-04-16 00:00:00.000,W,27,2022-04-30 00:00:00.000,1436.1444,1365.8209,-7568.0987
358,2022-04-16 00:00:00.000,M,3,2022-05-16 00:00:00.000,24778.0411,14843.7513,-6227.0899
359,2022-04-16 00:00:00.000,M,13,2022-05-16 00:00:00.000,1592.318,38395.7348,-36213.5434
360,2022-04-16 00:00:00.000,M,27,2022-05-16 00:00:00.000,22485.0613,8551.0274,-37629.4007
361,2022-04-17 00:00:00.000,D,3,2022-04-18 00:00:00.000,435.6419,14.5252,-470.6537
362,2022-04-17 00:00:00.000,D,13,2022-04-18 00:00:00.000,1015.3338,384.4096,499.2039
363,2022-04-17 00:00:00.000,D,27,2022-04-18 00:00:00.000,1213.1536,355.5087,-782.5722
364,2022-04-17 00:00:00.000,D,3,2022-04-19 00:00:00.000,63.4057,982.5612,296.2726
365,2022-04-17 00:00:00.000,D,13,2022-04-19 00:00:00.000,1034.8425,591.9894,-177.206
366,2022-04-17 00:00:00.000,D,27,2022-04-19 00:00:00.000,420.8663,433.7419,-739.7485
367,2022-04-17 00:00:00.000,D,3,2022-04-20 00:00:00.000,385.2679,1220.2699,643.8824
368,2022-04-17 00:00:00.000,D,13,2022-04-20 00:00:00.000,642.4549,1313.978,-173.9482
369,2022-04-17 00:00:00.000,D,27,2022-04-20 00:00:00.000,578.8599,1161.7287,850.1865
370,2022-04-17 00:00:00.000,D,3,2022-04-21 00:00:00.000,657.2271,591.7993,-28.6991
371,2022-04-17 00:00:00.000,D,13,2022-04-21 00:00:00.000,941.0704,760.2194,48.0206
372,2022-04-17 00:00:00.000,D,27,2022-04-21 00:00:00.000,299.5601,234.6056,-365.9061
373,2022-04-17 00:00:00.000,D,3,2022-04-22 00:00:00.000,374.2421,1226.7636,708.3228
374,2022-04-17 00:00:00.000,D,13,2022-04-22 00:00:00.000,449.16,1069.1936,120.1188
375,2022-04-17 00:00:00.000,D,27,2022-04-22 00:00:00.000,524.8141,213.3517,-1043.0144
376,2022-04-17 00:00:00.000,D,3,2022-04-23 00:00:00.000,515.988,1232.9194,-33.6404
377,2022-04-17 00:00:00.000,D,13,2022-04-23 00:00:00.000,15.1926,870.3763,-180.0481
378,2022-04-17 00:00:00.000,D,27,2022-04-23 00:00:00.000,59.2017,902.2629,725.4362
379,2022-04-17 00:00:00.000,D,3,2022-04-24 00:00:00.000,389.8232,16.1791,19.5127
380,2022-04-17 00:00:00.000,D,13,2022-04-24 00:00:00.000,126.6454,98.4232,517.9747
381,2022-04-17 00:00:00.000,D,27,2022-04-24 00:00:00.000,612.5537,380.8181,-935.881
382,2022-04-17 00:00:00.000,W,3,2022-04-24 00:00:00.000,8251.9176,3907.4552,-6075.6979
383,2022-04-17 00:00:00.000,W,13,2022-04-24 00:00:00.000,4183.862,1662.6874,-2343.7867
384,2022-04-17 00:00:00.000,W,27,2022-04-24 00:00:00.000,7082.3784,3894.7408,-8089.5495
385,2022-04-17 00:00:00.000,W,3,2022-05-01 00:00:00.000,8606.1906,4910.1645,-8401.2339
386,2022-04-17 00:00:00.000,W,13,2022-05-01 00:00:00.000,4001.0669,7361.0841,845.779
387,2022-04-17 00:00:00.000,W,27,2022-05-01 00:00:00.000,7254.1266,8412.8847,130.9042
388,2022-04-17 00:00:00.000,M,3,2022-05-17 00:00:00.000,26193.0129,27.2801,-296.6049
389,2022-04-17 00:00:00.000,M,13,2022-05-17 00:00:00.000,21579.7664,25907.2407,-16708.0624
390,2022-04-17 00:00:00.000,M,27,2022-05-17 00:00:00.000,28950.91,23547.1817,-31767.5721
391,2022-04-18 00:00:00.000,D,3,2022-04-19 00:00:00.000,202.4875,960.2275,-7.9931
392,2022-04-18 00:00:00.000,D,13,2022-04-19 00:00:00.000,701.9488,1202.5478,205.0571
393,2022-04-18 00:00:00.000,D,27,2022-04-19 00:00:00.000,702.7034,597.7845,141.8572
394,2022-04-18 00:00:00.000,D,3,2022-04-20 00:00:00.000,569.3395,616.6057,-567.7411
395,2022-04-18 00:00:00.000,D,13,2022-04-20 00:00:00.000,356.3908,451.8612,137.0305
396,2022-04-18 00:00:00.000,D,27,2022-04-20 00:00:00.000,1135.3624,1262.9963,-882.5727
397,2022-04-18 00:00:00.000,D,3,2022-04-21 00:00:00.000,938.3749,326.3956,-609.3596
398,2022-04-18 00:00:00.000,D,13,2022-04-21 00:00:00.000,213.6785,1312.4261,-214.8434
399,2022-04-18 00:00:00.000,D,27,2022-04-21 00:00:00.000,959.0256,315.3854,539.4536
400,2022-04-18 00:00:00.000,D,3,2022-04-22 00:00:00.000,153.7279,1308.03,-698.6094
401,2022-04-18 00:00:00.000,D,13,2022-04-22 00:00:00.000,14.2334,470.2225,453.598
402,2022-04-18 00:00:00.000,D,27,2022-04-22 00:00:00.000,713.7594,159.7503,-554.8263
403,2022-04-18 00:00:00.000,D,3,2022-04-23 00:00:00.000,778.0447,684.5349,-59.1739
404,2022-04-18 00:00:00.000,D,13,2022-04-23 00:00:00.000,285.642,1161.4876,-819.0521
405,2022-04-18 00:00:00.000,D,27,2022-04-23 00:00:00.000,252.3688,142.7198,51.6376
406,2022-04-18 00:00:00.000,D,3,2022-04-24 00:00:00.000,749.7132,987.9397,-152.1099
407,2022-04-18 00:00:00.000,D,13,2022-04-24 00:00:00.000,439.6818,97.8466,-353.7784
408,2022-04-18 00:00:00.000,D,27,2022-04-24 00:00:00.000,648.2928,1066.7072,439.7252
409,2022-04-18 00:00:00.000,D,3,2022-04-25 00:00:00.000,574.0662,750.6449,55.5272
410,2022-04-18 00:00:00.000,D,13,2022-04-25 00:00:00.000,692.4651,609.3268,-546.9981
411,2022-04-18 00:00:00.000,D,27,2022-04-25 00:00:00.000,993.861,676.3168,-117.657
412,2022-04-18 00:00:00.000,W,3,2022-04-25 00:00:00.000,3332.1987,4131.4528,-3832.3069
413,2022-04-18 00:00:00.000,W,13,2022-04-25 00:00:00.000,7294.8086,3804.8231,-147.6479
414,2022-04-18 00:00:00.000,W,27,2022-04-25 00:00:00.000,6718.743,3453.6565,-5269.73
415,2022-04-18 00:00:00.000,W,3,2022-05-02 00:00:00.000,614.5788,6339.3705,-4861.7675
416,2022-04-18 00:00:00.000,W,13,2022-05-02 00:00:00.000,7953.0528,3113.5614,-5759.4528
417,2022-04-18 00:00:00.000,W,27,2022-05-02 00:00:00.000,1462.7631,3683.1971,-2271.2038
418,2022-04-18 00:00:00.000,M,3,2022-05-18 00:00:00.000,10953.1937,18274.0159,-17238.6152
419,2022-04-18 00:00:00.000,M,13,2022-05-18 00:00:00.000,27983.1069,35136.8042,-14144.0729
420,2022-04-18 00:00:00.000,M,27,2022-05-18 00:00:00.000,26512.4373,16425.7774,-3604.4898
421,2022-04-19 00:00:00.000,D,3,2022-04-20 00:00:00.000,304.281,1245.01,-509.4651
422,2022-04-19 00:00:00.000,D,13,2022-04-20 00:00:00.000,1091.5222,4.6713,-1349.6359
423,2022-04-19 00:00:00.000,D,27,2022-04-20 00:00:00.000,662.1441,879.8909,-1170.1653
424,2022-04-19 00:00:00.000,D,3,2022-04-21 00:00:00.000,768.1156,560.1631,-652.2205
425,2022-04-19 00:00:00.000,D,13,2022-04-21 00:00:00.000,510.6396,827.0524,73.2934
426,2022-04-19 00:00:00.000,D,27,2022-04-21 00:00:00.000,830.3011,745.5581,260.9607
427,2022-04-19 00:00:00.000,D,3,2022-04-22 00:00:00.000,715.9073,866.7115,-469.6603
428,2022-04-19 00:00:00.000,D,13,2022-04-22 00:00:00.000,139.7837,408.2638,-200.3517
429,2022-04-19 00:00:00.000,D,27,2022-04-22 00:00:00.000,460.1521,29.2362,-295.2091
430,2022-04-19 00:00:00.000,D,3,2022-04-23 00:00:00.000,359.2178,1067.9984,716.9722
431,2022-04-19 00:00:00.000,D,13,2022-04-23 00:00:00.000,753.2838,148.8946,-1267.0531
432,2022-04-19 00:00:00.000,D,27,2022-04-23 00:00:00.000,1216.7659,922.4544,828.9092
433,2022-04-19 00:00:00.000,D,3,2022-04-24 00:00:00.000,820.9772,676.0266,64.3728
434,2022-04-19 00:00:00.000,D,13,2022-04-24 00:00:00.000,806.8565,561.2148,-840.8776
435,2022-04-19 00:00:00.000,D,27,2022-04-24 00:00:00.000,674.2593,1303.9482,157.3917
436,2022-04-19 00:00:00.000,D,3,2022-04-25 00:00:00.000,291.5499,1030.3892,1001.1593
437,2022-04-19 00:00:00.000,D,13,2022-04-25 00:00:00.000,1187.5146,808.1806,379.4046
438,2022-04-19 00:00:00.000,D,27,2022-04-25 00:00:00.000,111.70,242.5393,672.2142
439,2022-04-19 00:00:00.000,D,3,2022-04-26 00:00:00.000,500.0848,703.7732,-1083.4621
440,2022-04-19 00:00:00.000,D,13,2022-04-26 00:00:00.000,814.969,117.2009,583.6746
441,2022-04-19 00:00:00.000,D,27,2022-04-26 00:00:00.000,937.5316,1198.9187,-511.0038
442,2022-04-19 00:00:00.000,W,3,2022-04-26 00:00:00.000,5571.35,7673.9691,-5898.4408
443,2022-04-19 00:00:00.000,W,13,2022-04-26 00:00:00.000,971.0378,3290.2013,-6898.8637
444,2022-04-19 00:00:00.000,W,27,2022-04-26 00:00:00.000,2808.2092,6478.7248,-2168.6545
445,2022-04-19 00:00:00.000,W,3,2022-05-03 00:00:00.000,6574.4951,2047.7008,-1339.0264
446,2022-04-19 00:00:00.000,W,13,2022-05-03 00:00:00.000,6077.6726,3833.5841,-763.0183
447,2022-04-19 00:00:00.000,W,27,2022-05-03 00:00:00.000,6478.5724,3397.8406,-6186.8225
448,2022-04-19 00:00:00.000,M,3,2022-05-19 00:00:00.000,17110.4537,33658.1561,-35160.8827
449,2022-04-19 00:00:00.000,M,13,2022-05-19 00:00:00.000,11869.9643,26133.8073,-2391.677
450,2022-04-19 00:00:00.000,M,27,2022-05-19 00:00:00.000,11491.0578,12116.8941,-11935.0419
451,2022-04-20 00:00:00.000,D,3,2022-04-21 00:00:00.000,393.6037,1181.2077,117.9312
452,2022-04-20 00:00:00.000,D,13,2022-04-21 00:00:00.000,231.5034,1076.634,-364.9497
453,2022-04-20 00:00:00.000,D,27,2022-04-21 00:00:00.000,584.4769,675.8065,-924.9667
454,2022-04-20 00:00:00.000,D,3,2022-04-22 00:00:00.000,187.3612,249.0425,-815.1896
455,2022-04-20 00:00:00.000,D,13,2022-04-22 00:00:00.000,405.513,640.9695,-565.4336
456,2022-04-20 00:00:00.000,D,27,2022-04-22 00:00:00.000,696.6009,255.1271,-71.5574
457,2022-04-20 00:00:00.000,D,3,2022-04-23 00:00:00.000,704.9339,899.3792,358.8562
458,2022-04-20 00:00:00.000,D,13,2022-04-23 00:00:00.000,1064.9565,1005.8582,-363.4188
459,2022-04-20 00:00:00.000,D,27,2022-04-23 00:00:00.000,1103.4601,178.1894,820.0593
460,2022-04-20 00:00:00.000,D,3,2022-04-24 00:00:00.000,76.9093,438.9091,-1084.5252
461,2022-04-20 00:00:00.000,D,13,2022-04-24 00:00:00.000,679.2783,83.0933,810.3105
462,2022-04-20 00:00:00.000,D,27,2022-04-24 00:00:00.000,108.9656,787.831,1067.8382
463,2022-04-20 00:00:00.000,D,3,2022-04-25 00:00:00.000,984.7751,816.8875,171.8893
464,2022-04-20 00:00:00.000,D,13,2022-04-25 00:00:00.000,550.2413,914.4656,-1063.4972
465,2022-04-20 00:00:00.000,D,27,2022-04-25 00:00:00.000,391.4415,1320.9673,5.7283
466,2022-04-20 00:00:00.000,D,3,2022-04-26 00:00:00.000,522.7284,962.1498,381.8679
467,2022-04-20 00:00:00.000,D,13,2022-04-26 00:00:00.000,481.6983,602.8436,-161.9699
468,2022-04-20 00:00:00.000,D,27,2022-04-26 00:00:00.000,997.9229,589.2053,-691.7013
469,2022-04-20 00:00:00.000,D,3,2022-04-27 00:00:00.000,574.1128,1195.4263,601.8354
470,2022-04-20 00:00:00.000,D,13,2022-04-27 00:00:00.000,548.2722,101.5146,-933.116
471,2022-04-20 00:00:00.000,D,27,2022-04-27 00:00:00.000,131.3157,1141.8476,-84.1179
472,2022-04-20 00:00:00.000,W,3,2022-04-27 00:00:00.000,4454.0985,1582.2164,-7699.318
473,2022-04-20 00:00:00.000,W,13,2022-04-27 00:00:00.000,451.5016,2768.9913,-8296.563
474,2022-04-20 00:00:00.000,W,27,2022-04-27 00:00:00.000,1371.681,4533.2088,-6284.581
475,2022-04-20 00:00:00.000,W,3,2022-05-04 00:00:00.000,8389.6353,7608.6453,-8375.3761
476,2022-04-20 00:00:00.000,W,13,2022-05-04 00:00:00.000,5037.6277,657.8167,-4561.9998
477,2022-04-20 00:00:00.000,W,27,2022-05-04 00:00:00.000,5372.1614,7655.2447,-6622.8551
478,2022-04-20 00:00:00.000,M,3,2022-05-20 00:00:00.000,23202.4097,40568.5607,-30580.2721
479,2022-04-20 00:00:00.000,M,13,2022-05-20 00:00:00.000,36380.3126,40996.0824,-36565.7721
480,2022-04-20 00:00:00.000,M,27,2022-05-20 00:00:00.000,20474.6606,30868.06,-21516.1967
481,2022-04-21 00:00:00.000,D,3,2022-04-22 00:00:00.000,369.693,51.0022,-543.0119
482,2022-04-21 00:00:00.000,D,13,2022-04-22 00:00:00.000,911.736,1210.6061,-600.2918
483,2022-04-21 00:00:00.000,D,27,2022-04-22 00:00:00.000,1155.6211,931.1144,745.1416
484,2022-04-21 00:00:00.000,D,3,2022-04-23 00:00:00.000,70.5914,725.0384,-49.6803
485,2022-04-21 00:00:00.000,D,13,2022-04-23 00:00:00.000,13.0488,405.6335,-759.2942
486,2022-04-21 00:00:00.000,D,27,2022-04-23 00:00:00.000,1202.8472,1333.4099,-1249.2232
487,2022-04-21 00:00:00.000,D,3,2022-04-24 00:00:00.000,643.3419,354.4742,145.1768
488,2022-04-21 00:00:00.000,D,13,2022-04-24 00:00:00.000,61.0066,1039.5193,325.1429
489,2022-04-21 00:00:00.000,D,27,2022-04-24 00:00:00.000,806.4098,704.6981,-10.5093
490,2022-04-21 00:00:00.000,D,3,2022-04-25 00:00:00.000,802.2178,43.8342,-1047.4254
491,2022-04-21 00:00:00.000,D,13,2022-04-25 00:00:00.000,954.9302,1294.1939,251.2799
492,2022-04-21 00:00:00.000,D,27,2022-04-25 00:00:00.000,656.6169,1016.5487,-180.0663
493,2022-04-21 00:00:00.000,D,3,2022-04-26 00:00:00.000,522.1197,628.8198,554.5975
494,2022-04-21 00:00:00.000,D,13,2022-04-26 00:00:00.000,551.4123,1211.794,-155.6345
495,2022-04-21 00:00:00.000,D,27,2022-04-26 00:00:00.000,257.8199,733.7148,889.7644
496,2022-04-21 00:00:00.000,D,3,2022-04-27 00:00:00.000,256.2027,782.7758,-238.9555
497,2022-04-21 00:00:00.000,D,13,2022-04-27 00:00:00.000,599.5502,508.4999,559.0464
498,2022-04-21 00:00:00.000,D,27,2022-04-27 00:00:00.000,840.2308,311.7747,452.6593
499,2022-04-21 00:00:00.000,D,3,2022-04-28 00:00:00.000,73.3043,234.073,73.7115
500,2022-04-21 00:00:00.000,D,13,2022-04-28 00:00:00.000,342.2267,914.8879,514.1982
501,2022-04-21 00:00:00.000,D,27,2022-04-28 00:00:00.000,160.9625,961.726,627.0143
502,2022-04-21 00:00:00.000,W,3,2022-04-28 00:00:00.000,4700.8572,5205.834,-6920.1111
503,2022-04-21 00:00:00.000,W,13,2022-04-28 00:00:00.000,764.496,7624.5455,-6576.9182
504,2022-04-21 00:00:00.000,W,27,2022-04-28 00:00:00.000,2135.156,1159.3998,-7377.0093
505,2022-04-21 00:00:00.000,W,3,2022-05-05 00:00:00.000,2355.6258,202.0658,166.9564
506,2022-04-21 00:00:00.000,W,13,2022-05-05 00:00:00.000,908.5803,495.0116,-4318.8635
507,2022-04-21 00:00:00.000,W,27,2022-05-05 00:00:00.000,7639.3197,323.2025,-7212.085
508,2022-04-21 00:00:00.000,M,3,2022-05-21 00:00:00.000,19933.6845,19286.6567,-29202.1842
509,2022-04-21 00:00:00.000,M,13,2022-05-21 00:00:00.000,12221.3202,4717.2402,-39992.1567
510,2022-04-21 00:00:00.000,M,27,2022-05-21 00:00:00.000,13599.9742,27217.724,-9955.8253
511,2022-04-22 00:00:00.000,D,3,2022-04-23 00:00:00.000,1026.8904,219.3744,-687.3783
512,2022-04-22 00:00:00.000,D,13,2022-04-23 00:00:00.000,733.6796,406.982,471.2111
513,2022-04-22 00:00:00.000,D,27,2022-04-23 00:00:00.000,1055.1519,1338.0388,-408.1281
514,2022-04-22 00:00:00.000,D,3,2022-04-24 00:00:00.000,20.1451,688.7904,503.0224
515,2022-04-22 00:00:00.000,D,13,2022-04-24 00:00:00.000,811.2704,1136.3456,-512.9664
516,2022-04-22 00:00:00.000,D,27,2022-04-24 00:00:00.000,61.4723,1378.2168,677.2575
517,2022-04-22 00:00:00.000,D,3,2022-04-25 00:00:00.000,498.536,1376.2996,-677.565
518,2022-04-22 00:00:00.000,D,13,2022-04-25 00:00:00.000,1112.3952,422.6592,1067.4986
519,2022-04-22 00:00:00.000,D,27,2022-04-25 00:00:00.000,750.8593,1358.5813,-764.9435
520,2022-04-22 00:00:00.000,D,3,2022-04-26 00:00:00.000,501.7967,280.1625,-287.4736
521,2022-04-22 00:00:00.000,D,13,2022-04-26 00:00:00.000,1118.6375,334.8098,732.9977
522,2022-04-22 00:00:00.000,D,27,2022-04-26 00:00:00.000,1088.3851,1233.0319,-447.3845
523,2022-04-22 00:00:00.000,D,3,2022-04-27 00:00:00.000,124.486,1093.6088,-745.2534
524,2022-04-22 00:00:00.000,D,13,2022-04-27 00:00:00.000,537.2735,417.3118,-302.4183
525,2022-04-22 00:00:00.000,D,27,2022-04-27 00:00:00.000,602.6402,1336.3452,1087.9455
526,2022-04-22 00:00:00.000,D,3,2022-04-28 00:00:00.000,157.2207,769.3874,147.0948
527,2022-04-22 00:00:00.000,D,13,2022-04-28 00:00:00.000,263.1413,972.5249,-4.4372
528,2022-04-22 00:00:00.000,D,27,2022-04-28 00:00:00.000,321.8718,1341.9939,-272.7995
529,2022-04-22 00:00:00.000,D,3,2022-04-29 00:00:00.000,500.8246,421.7315,151.0232
530,2022-04-22 00:00:00.000,D,13,2022-04-29 00:00:00.000,256.904,835.714,504.8665
